,Iq_RMS,Id_RMS,Is_RMS,Iq_Pk,Id_Pk,Is_Pk,currentAngle,psiM_RMS,psiD_RMS,psiQ_RMS,psiM_Pk,psiD_Pk,psiQ_Pk,Lq,Ld,Torque(Nm),TopSpeed
480,170.0,-10.0,170.3,240.41630560342617,-14.142135623730951,240.84056967213812,-3.4,0.042071271077765066,0.04109276047454938,0.04870168606293951,0.0594977621444503,0.058113939178456794,0.0688745849406458,0.00028648050625258535,9.785106032156877e-05,-89.7642036061243,6118.424987792969
481,170.0,-20.0,171.2,240.41630560342617,-28.284271247461902,242.11336187827388,-6.7,0.04207127093712761,0.04010444066664313,0.04890156425531845,0.059497761945558905,0.0567162439021538,0.06915725539113071,0.0002876562603254027,9.834151352422424e-05,-93.55495994808275,6164.707183837891
482,170.0,-30.0,172.6,240.41630560342617,-42.42640687119285,244.09326086559622,-10.0,0.042071272214291,0.03910579119207196,0.049081688789253806,0.05949776375174069,0.0553039402711585,0.06941198994993823,0.00028871581640737534,9.884936740730125e-05,-97.3430021491455,6212.6190185546875
483,170.0,-40.0,174.6,240.41630560342617,-56.568542494923804,246.9216879903424,-13.2,0.04207127148717311,0.03809676015939033,0.049241661164182084,0.059497762723440706,0.053876954899884796,0.06963822505216684,0.0002896568303775417,9.93627831945695e-05,-101.12217573589876,6262.244415283203
484,170.0,-50.0,177.2,240.41630560342617,-70.71067811865476,250.59864325251243,-16.4,0.04207127042956827,0.03707801939957649,0.04938177373501223,0.059497761227761604,0.052436237900813795,0.06983637415009379,0.0002904810219706602,9.986502059983567e-05,-104.88643087937962,6313.570499420166
485,170.0,-60.0,180.3,240.41630560342617,-84.8528137423857,254.98270529586907,-19.4,0.04207127069766887,0.03605051337417816,0.049503146101006056,0.0594977616069131,0.050983124944275406,0.07000802059617957,0.0002911949770647415,0.0001003459553915118,-108.63394431165239,6366.4960861206055
486,170.0,-70.0,183.8,240.41630560342617,-98.99494936611666,259.9324527641749,-22.4,0.04207127160677639,0.035015177634187974,0.049607393985173706,0.05949776289258529,0.049518939099171703,0.07015544936781816,0.0002918081999127865,0.00010080134246554884,-112.3670095577574,6420.86820602417
487,170.0,-80.0,187.9,240.41630560342617,-113.13708498984761,265.73072836990457,-25.2,0.04207127227166954,0.033973226103333865,0.04969618667690622,0.0594977638328862,0.04804539711290241,0.0702810211967059,0.00029233050986415425,0.00010122557710419595,-116.08562865427444,6476.497173309326
488,170.0,-90.0,192.4,240.41630560342617,-127.27922061357856,272.0946894005835,-27.9,0.042071271796310074,0.0329256364247999,0.049770577992095624,0.059497763160626396,0.046563881581717606,0.07038622640356952,0.0002927681058358566,0.00010161817079455751,-119.78430998853098,6533.246994018555
489,170.0,-100.0,197.2,240.41630560342617,-141.4213562373095,278.88291449997433,-30.5,0.04207127170827584,0.031872936350663676,0.04983100600065091,0.05949776303612719,0.045075138859763,0.0704716845128156,0.00029312356470971124,0.00010198335357612164,-123.45720718590673,6591.0552978515625
490,170.0,-110.0,202.5,240.41630560342617,-155.56349186104046,286.3782463805518,-32.9,0.04207127167580749,0.030815657449570287,0.04987799494936748,0.05949776299021,0.043579920698625804,0.07053813692137223,0.000293399970290397,0.00010232376569306545,-127.098921217352,6649.844646453857
491,170.0,-120.0,208.1,240.41630560342617,-169.7056274847714,294.2978423298411,-35.2,0.04207127199667656,0.029754991519016387,0.0499128113589056,0.0594977634439874,0.042079912554489396,0.07058737475993418,0.00029360477269944473,0.00010263567064716808,-130.7037192952378,6709.417819976807
492,170.0,-130.0,214.0,240.41630560342617,-183.84776310850236,302.64170234784234,-37.4,0.04207127203009661,0.02869233706075096,0.04993712339435236,0.05949776349125049,0.0405770922074942,0.07062175717019188,0.00029374778467266096,0.00010291488437958193,-134.2691649153246,6769.509506225586
493,170.0,-140.0,220.2,240.41630560342617,-197.9898987322333,311.40982643455555,-39.5,0.042071272477243724,0.02762902522806781,0.04995270524033501,0.059497764123612,0.039073342192681895,0.07064379322810735,0.0002938394425902059,0.0001031589089226851,-137.79290412929004,6829.829025268555
494,170.0,-150.0,226.7,240.41630560342617,-212.13203435596427,320.60221458998063,-41.4,0.042071272253285684,0.02656600708998239,0.04996107958192025,0.0594977638068875,0.037570007524752896,0.07065563633555313,0.0002938887034230603,0.00010336843442202195,-141.2736010182384,6890.114307403564
495,170.0,-160.0,233.5,240.41630560342617,-226.27416997969522,330.2188668141177,-43.3,0.042071271704320436,0.025503835480061986,0.049963232200230336,0.059497763030533404,0.0360678700284358,0.07065868059756188,0.00029390136588370783,0.00010354647640161532,-144.71044327648838,6950.166893005371
496,170.0,-170.0,240.4,240.41630560342617,-240.41630560342617,339.9769403944921,-45.0,0.04207127200338035,0.02444282491304881,0.04995970565395177,0.05949776345346799,0.0345673744947446,0.07065369330798639,0.0002938806214938339,0.00010369674759018554,-148.10249507789223,7009.838771820068
497,170.0,-180.0,247.6,240.41630560342617,-254.55844122715712,350.15927804357835,-46.6,0.04207127166365897,0.023383104147538414,0.04995084982475137,0.0594977629730294,0.0330687030158314,0.07064116927422513,0.0002938285283808904,0.00010382315286733641,-151.4481018885466,7069.006061553955
498,170.0,-190.0,255.0,240.41630560342617,-268.70057685088807,360.62445840513925,-48.2,0.042071272073751,0.022324898740769455,0.04993723120570947,0.05949776355298712,0.031572174577802196,0.07062190963847528,0.00029374841885711455,0.00010392828069990285,-154.7460541823744,7127.506923675537
499,170.0,-200.0,262.5,240.41630560342617,-282.842712474619,371.2310601229375,-49.6,0.0420712718592097,0.02126853770828858,0.04991947892834558,0.059497763249579894,0.0300782544789053,0.07059680412706426,0.0002936439936961505,0.00010401367075460558,-157.99548039834337,7185.158348083496
500,170.0,-210.0,270.2,240.41630560342617,-296.98484809834997,382.1205045532103,-51.0,0.0420712727194027,0.020214198583350086,0.04989787866051858,0.059497764466076505,0.0285871937890767,0.07056625673535243,0.0002935169332971681,0.00010408130540977434,-161.19535933080505,7241.819190979004
501,170.0,-220.0,278.0,240.41630560342617,-311.1269837220809,393.1513703397205,-52.3,0.042071272874915626,0.019162097807707713,0.049872674698215255,0.059497764686005,0.02709929860318,0.07053061295003753,0.0002933686746953839,0.00010413261394185414,-164.3443990120847,7297.347545623779
502,170.0,-230.0,286.0,240.41630560342617,-325.2691193458119,404.4650788387052,-53.5,0.04207127260144272,0.018112497960605906,0.04984416515077557,0.059497764299255906,0.025614940264343897,0.0704902943613912,0.0002932009714751504,0.00010416858539494268,-167.44164989270513,7351.589012145996
503,170.0,-240.0,294.1,240.41630560342617,-339.4112549695428,415.9202086939273,-54.7,0.0420712722522229,0.01706567342917044,0.04981270431326558,0.0594977638053845,0.024134506814563,0.07044580201830096,0.0002930159077250917,0.00010418999509605193,-170.48618018831763,7404.378700256348
504,170.0,-250.0,302.3,240.41630560342617,-353.5533905932738,427.51675990538666,-55.8,0.04207127241428612,0.01602192210936109,0.049778678764465976,0.0594977640345765,0.022658419542343804,0.07039768262572137,0.0002928157574380352,0.00010419740121970011,-173.47807810137965,7455.544090270996
505,170.0,-260.0,310.6,240.41630560342617,-367.6955262170047,439.2547324730834,-56.8,0.042071272538062476,0.014981328694574803,0.049742241470547906,0.0594977642096227,0.021186798222236902,0.07034615251048626,0.00029260142041498773,0.00010419209170572183,-176.41648308237026,7504.952812194824
506,170.0,-270.0,319.1,240.41630560342617,-381.8376618407357,451.27554775325467,-57.8,0.042071272589951456,0.013943937257724717,0.049703435858249274,0.0594977642830048,0.0197197051827538,0.07029127308727734,0.00029237315210734865,0.00010417531604528422,-179.2999002098216,7552.489757537842
507,170.0,-280.0,327.6,240.41630560342617,-395.9797974644666,463.296363033426,-58.7,0.04207127271066547,0.012909955345103218,0.04966218651723241,0.059497764453720195,0.018257433938676,0.07023293770977233,0.0002921305089248965,0.0001041475620198652,-182.12734707573588,7598.053359985352
508,170.0,-290.0,336.2,240.41630560342617,-410.1219330881976,475.4585996698346,-59.6,0.04207127275524693,0.011879439339400734,0.049618353679225576,0.0594977645167679,0.016800064227169,0.07017094871578577,0.00029187266870132694,0.00010410977039946963,-184.89820224248766,7641.562080383301
509,170.0,-300.0,344.8,240.41630560342617,-424.26406871192853,487.62083630624323,-60.5,0.042071272893491045,0.010852359711075473,0.04957199819687745,0.0594977647122746,0.0153475542871543,0.07010539216395871,0.00029159998939339677,0.00010406304394138524,-187.61252908370602,7682.913017272949
510,180.0,-10.0,180.3,254.55844122715712,-14.142135623730951,254.98270529586907,-3.2,0.04181995668839844,0.040861983585020654,0.05021681613822864,0.059142349926588504,0.057787571371402995,0.07101730244187907,0.000278982311879048,9.579731033777863e-05,-94.70094105731376,6022.08137512207
511,180.0,-20.0,181.1,254.55844122715712,-28.284271247461902,256.1140761457675,-6.3,0.04181995650985511,0.03989520167945872,0.05043731961257578,0.0591423496740901,0.0564203352887004,0.07132914144585117,0.00028020733118097656,9.623774151981957e-05,-98.62095008250927,6062.630367279053
512,180.0,-30.0,182.5,254.55844122715712,-42.42640687119285,258.0939751330899,-9.5,0.04181995770476176,0.03891874152965789,0.05064006674157643,0.059142351363943295,0.0550394121017352,0.0716158691854161,0.00028133370411986906,9.67072058367958e-05,-102.54152029702921,6104.4477462768555
513,180.0,-40.0,184.4,254.55844122715712,-56.568542494923804,260.78098090159875,-12.5,0.04181995735992976,0.03793204662201849,0.05082462999428538,0.0591423508762772,0.0536440147814271,0.07187688104051279,0.00028235905552380765,9.719776844778168e-05,-106.45844432489793,6147.628593444824
514,180.0,-50.0,186.8,254.55844122715712,-70.71067811865476,264.1750934512942,-15.5,0.04181995612074746,0.036935133122685176,0.05099082694696984,0.059142349123808786,0.052234166190157104,0.07211191902502423,0.00028328237192761017,9.769645996124565e-05,-110.36563929790029,6192.21773147583
515,180.0,-60.0,189.7,254.55844122715712,-84.8528137423857,268.27631278217615,-18.4,0.04181995692461093,0.03592857186795336,0.05113873875422132,0.059142350260643406,0.05081067361235609,0.0723210979088744,0.0002841041041901185,9.818975094429277e-05,-114.25672545212447,6238.207244873047
516,180.0,-70.0,193.1,254.55844122715712,-98.99494936611666,273.0846388942447,-21.3,0.04181995755892799,0.03491306130191036,0.05126869293053213,0.0591423511577032,0.049374524797124904,0.07250488086750016,0.0002848260718362896,9.86699465288233e-05,-118.12939789834185,6285.560894012451
517,180.0,-80.0,197.0,254.55844122715712,-113.13708498984761,278.60007178749976,-24.0,0.04181995778990103,0.03388940724991508,0.0513812980065652,0.05914235148434841,0.047926859353615,0.07266412849321818,0.0002854516555920289,9.913188174982444e-05,-121.98460485922242,6334.209156036377
518,180.0,-90.0,201.2,254.55844122715712,-127.27922061357856,284.5397687494667,-26.6,0.04181995712783822,0.03285868429506751,0.05147755727972296,0.0591423505480502,0.0464691969718203,0.07280025966282207,0.00028598642933179425,9.956969814189673e-05,-125.82138355002681,6384.027576446533
519,180.0,-100.0,205.9,254.55844122715712,-141.4213562373095,291.1865724926203,-29.1,0.04181995776368688,0.03182198410669058,0.05155857291648783,0.059142351447276004,0.0450030815053029,0.07291483307509923,0.00028643651620271013,9.997973656996305e-05,-129.63479611554402,6434.873104095459
520,180.0,-110.0,211.0,254.55844122715712,-155.56349186104046,298.3990616607231,-31.4,0.041819957410455154,0.030780027149345864,0.0516252490352295,0.059142350947730904,0.043529531844817,0.0730091273465101,0.0002868069390846083,0.00010036300237372082,-133.4203687507602,6486.631488800049
521,180.0,-120.0,216.3,254.55844122715712,-169.7056274847714,305.8943935413005,-33.7,0.04181995768201796,0.02973334855927837,0.05167832602330934,0.059142351331778704,0.042049304787298,0.07308418954290252,0.0002871018112406074,0.00010072174268949659,-137.17476807921216,6539.205169677734
522,180.0,-130.0,222.0,254.55844122715712,-183.84776310850236,313.95541084682714,-35.8,0.04181995765618813,0.028682907062320295,0.05171892924565645,0.059142351295249806,0.04056375617582039,0.07314161117062186,0.0002873273846980914,0.00010105423533744488,-140.89320654213293,6592.427444458008
523,180.0,-140.0,228.0,254.55844122715712,-197.9898987322333,322.4406922210657,-37.9,0.04181995803854855,0.02762995422977509,0.05174850085982067,0.0591423518359891,0.0390746559994958,0.07318343174843417,0.00028749167144344817,0.0001013571700626676,-144.57251283769006,6646.073055267334
524,180.0,-150.0,234.3,254.55844122715712,-212.13203435596427,331.3502376640162,-39.8,0.04181995783773545,0.026575791302041414,0.051768579188022204,0.05914235155199649,0.0375838444901439,0.07321182679248656,0.00028760321771123445,0.00010162777690462688,-148.2095864257869,6699.890327453613
525,180.0,-160.0,240.8,254.55844122715712,-226.27416997969522,340.54262581944135,-41.6,0.041819957955332616,0.025521504533118564,0.051780630689738254,0.059142351718304,0.0360928578429027,0.07322887018966036,0.0002876701704985459,0.00010186533388883783,-151.80261989979942,6753.632068634033
526,180.0,-170.0,247.6,254.55844122715712,-240.41630560342617,350.15927804357835,-43.4,0.04181995767694086,0.024467784085607704,0.05178569881485806,0.05914235132459861,0.034602672095083,0.07323603760094059,0.0002876983267492114,0.00010207160936078329,-155.35039975051313,6807.102489471436
527,180.0,-180.0,254.6,254.55844122715712,-254.55844122715712,360.05877298019004,-45.0,0.04181995748780217,0.02341499416844525,0.051784352222206544,0.059142351057116106,0.033113802315902205,0.07323413323134982,0.0002876908456789252,0.00010224979621864956,-158.85209639341525,6860.163688659668
528,180.0,-190.0,261.7,254.55844122715712,-268.70057685088807,370.09968927303896,-46.5,0.04181995756509707,0.022363217324370625,0.05177676956546784,0.0591423511664276,0.0316263652384219,0.07322340973535113,0.00028764871980815464,0.0001024038960038234,-162.30573815222354,6912.728595733643
529,180.0,-200.0,269.1,254.55844122715712,-282.842712474619,380.5648696345999,-48.0,0.0418199575152073,0.02131264019073631,0.05176322124752445,0.059142351095872805,0.030140624807717196,0.07320424952036825,0.00028757345137513584,0.00010253658662235494,-165.7085529173412,6964.690589904785
530,180.0,-210.0,276.6,254.55844122715712,-296.98484809834997,391.17147135239816,-49.4,0.041819956883689446,0.02026368181038821,0.05174438999304278,0.05914235020277169,0.028657173639864,0.07317761810488377,0.00028746883329468215,0.00010264892892048208,-169.05839200525264,7015.880107879639
531,180.0,-220.0,284.3,254.55844122715712,-311.1269837220809,402.060915782671,-50.7,0.04181995771688313,0.01921669301187846,0.05172103338533149,0.0591423513810855,0.0271765078813588,0.07314458687348743,0.00028733907436295276,0.00010274211229547576,-172.35394255410574,7066.1149978637695
532,180.0,-230.0,292.1,254.55844122715712,-325.2691193458119,413.09178156918114,-52.0,0.04181995781135196,0.018171880703409745,0.05169361283001711,0.0591423515146846,0.025698920144588,0.07310580835227404,0.00028718673794453944,0.00010281772655627051,-175.5938384038354,7115.248680114746
533,180.0,-240.0,300.0,254.55844122715712,-339.4112549695428,424.26406871192853,-53.1,0.04181995829405367,0.017129458216320503,0.05166252304596446,0.059142352197327906,0.024224712125623705,0.07306184075801553,0.00028701401692202475,0.00010287708365722152,-178.77795856455037,7163.138675689697
534,180.0,-250.0,308.1,254.55844122715712,-353.5533905932738,435.71919856715067,-54.2,0.041819958216206085,0.016089609589978352,0.05162805581073212,0.0591423520872348,0.0227541440954356,0.07301309672649245,0.0002868225322818452,0.00010292139450491093,-181.9068319825732,7209.654140472412
535,180.0,-260.0,316.2,254.55844122715712,-367.6955262170047,447.1743284223727,-55.3,0.041819958297661816,0.015052724179062215,0.05159045375662263,0.059142352202430595,0.0212877666846912,0.07295991939159771,0.00028661363198123684,0.00010295090045615229,-184.98180600163215,7254.661655426025
536,180.0,-270.0,324.5,254.55844122715712,-381.8376618407357,458.91230099006935,-56.3,0.04181995815431366,0.014019088651784297,0.051549815316850274,0.059142351999705696,0.019825985303464102,0.07290244795891797,0.0002863878628713904,0.00010296618334270138,-188.00346396122558,7298.052406311035
537,180.0,-280.0,332.9,254.55844122715712,-395.9797974644666,470.79169491400336,-57.3,0.04181995771885405,0.012988774211774568,0.05150626505244884,0.059142351383872804,0.018368900648893502,0.07284085858435653,0.00028614591695804917,0.00010296851252528387,-190.97113092594955,7339.724254608154
538,180.0,-290.0,341.3,254.55844122715712,-410.1219330881976,482.67108883793736,-58.2,0.04181995754760927,0.01196179865132895,0.051459952297358794,0.05914235114169611,0.0169165378830856,0.07277536245799732,0.0002858886238742155,0.00010295916860786316,-193.88337963439403,7379.575634002686
539,180.0,-300.0,349.9,254.55844122715712,-424.26406871192853,494.83332547434594,-59.0,0.04181995734807843,0.010938080809191219,0.05141088430201642,0.0591423508595169,0.0154687822266911,0.07270596983350568,0.00028561602390009125,0.00010293958846295738,-196.7388022092896,7417.529106140137
540,190.0,-10.0,190.3,268.70057685088807,-14.142135623730951,269.12484091960005,-3.0,0.041552409855176387,0.0406129306406916,0.05160064242347696,0.0587639815664759,0.0574353573197839,0.0729743283424456,0.0002715823285446156,9.394792144847843e-05,-99.534197864511,5937.2663497924805
541,190.0,-20.0,191.0,268.70057685088807,-28.284271247461902,270.1147904132612,-6.0,0.041552408626146946,0.03966527055850832,0.05183741917952746,0.0587639798283658,0.0560951635790407,0.07330918124210693,0.00027282852199751295,9.435690338193137e-05,-103.56436590174447,5973.101902008057
542,190.0,-30.0,192.4,268.70057685088807,-42.42640687119285,272.0946894005835,-9.0,0.04155241029043158,0.038708525220199685,0.05205867582357549,0.058763982182019704,0.054742121345867395,0.07362208538888482,0.0002739930306503973,9.47961690077298e-05,-107.59936623573249,6009.887886047363
543,190.0,-40.0,194.2,268.70057685088807,-56.568542494923804,274.64027381285507,-11.9,0.04155241011142912,0.03774190013036559,0.052263935768603165,0.05876398192887199,0.0533751070340939,0.07391236678695491,0.00027507334615054294,9.52627495265883e-05,-111.63598897945184,6047.718143463135
544,190.0,-50.0,196.5,268.70057685088807,-70.71067811865476,277.8929650063132,-14.7,0.04155240920773831,0.03676511485971934,0.052452785136376794,0.0587639806508602,0.0519937240568197,0.07417944012410596,0.0002760672901914568,9.574588696037946e-05,-115.6696875892752,6086.6546630859375
545,190.0,-60.0,199.2,268.70057685088807,-84.8528137423857,281.71134162472055,-17.5,0.04155240974155118,0.03577853110022431,0.05262483352584768,0.0587639814057856,0.0505984839237248,0.07442275328988014,0.0002769728080307773,9.623131068878115e-05,-119.6935468958748,6126.723957061768
546,190.0,-70.0,202.5,268.70057685088807,-98.99494936611666,286.3782463805518,-20.2,0.04155240984384316,0.034782850122274805,0.052779851929072856,0.058763981550448305,0.0491903783809117,0.0746419824181386,0.00027778869436354133,9.670799602240508e-05,-123.70121318212094,6167.923069000244
547,190.0,-80.0,206.2,268.70057685088807,-113.13708498984761,291.6108365613322,-22.8,0.041552410392418436,0.03377867427550623,0.05291789001427636,0.058763982326250894,0.04777025927940409,0.07483719775035741,0.00027851521060145453,9.717170146140259e-05,-127.69088614415966,6210.233020782471
548,190.0,-90.0,210.2,268.70057685088807,-127.27922061357856,297.2676908108246,-25.3,0.041552410053061345,0.03276669193568454,0.05303922478966996,0.058763981846327494,0.0463391001295462,0.07500879103530653,0.0002791538146824735,9.761909019307564e-05,-131.6625752821894,6253.609848022461
549,190.0,-100.0,214.7,268.70057685088807,-141.4213562373095,303.6316518415035,-27.8,0.041552410406938946,0.03174777318987941,0.05314434435425634,0.058763982346786,0.0448981314202724,0.07515745254921535,0.0002797070755487176,9.804637217059536e-05,-135.61369604623516,6297.979736328125
550,190.0,-110.0,219.5,268.70057685088807,-155.56349186104046,310.41987694089437,-30.1,0.04155241048855392,0.030722705965032113,0.05323371553624792,0.058763982462207,0.0434484674485492,0.07528384248687316,0.00028017745019077853,9.845185930474364e-05,-139.53832534311994,6343.2708740234375
551,190.0,-120.0,224.7,268.70057685088807,-169.7056274847714,317.7737874652345,-32.3,0.04155241084221514,0.029691885329695276,0.053307835395071876,0.0587639829623595,0.0419906669256818,0.07538866379646317,0.00028056755471090456,9.883771260433222e-05,-143.43272054585486,6389.425086975098
552,190.0,-130.0,230.2,268.70057685088807,-183.84776310850236,325.5519620582865,-34.4,0.04155241073007741,0.028655767009504948,0.05336754266437452,0.058763982803772805,0.040525374345045405,0.07547310262648323,0.000280881803496708,9.920495169671125e-05,-147.29497712923222,6436.343860626221
553,190.0,-140.0,236.0,268.70057685088807,-197.9898987322333,333.75440072005046,-36.4,0.041552410858333784,0.027615360800275823,0.053414171058235524,0.0587639829851547,0.0390540177735764,0.07553904513347313,0.00028112721609597645,9.955035755755687e-05,-151.12145506155937,6483.845329284668
554,190.0,-150.0,242.1,268.70057685088807,-212.13203435596427,342.3811034505263,-38.3,0.04155241097686743,0.026572053122424655,0.05344933815968092,0.058763983152786595,0.0375785579058313,0.07558877892528656,0.0002813123061035838,9.986905236295183e-05,-154.90902670532935,6531.690216064453
555,190.0,-160.0,248.4,268.70057685088807,-226.27416997969522,351.2906488934768,-40.1,0.04155241109486998,0.025527130103523178,0.05347451085782621,0.058763983319667396,0.03610081360086499,0.07562437849640516,0.000281444793988559,0.00010015800619591748,-158.65458985720682,6579.646778106689
556,190.0,-170.0,255.0,268.70057685088807,-240.41630560342617,360.62445840513925,-41.8,0.04155241076885161,0.0244817215634733,0.05349107477667803,0.0587639828586078,0.0346223826653058,0.07564780341509145,0.0002815319725088317,0.00010041581885516654,-162.3554778622952,6627.487564086914
557,190.0,-180.0,261.7,268.70057685088807,-254.55844122715712,370.09968927303896,-43.5,0.04155241043257489,0.023436692988269538,0.05350015417219569,0.0587639823830407,0.033144489081185204,0.07566064361937068,0.00028157975880102994,0.00010064287469058529,-166.00923474087585,6675.014114379883
558,190.0,-190.0,268.7,268.70057685088807,-268.70057685088807,379.99918420965065,-45.0,0.041552410469455035,0.02239260732065164,0.0535024110908028,0.0587639824351971,0.0316679289697606,0.07566383538427403,0.0002815916373200147,0.00010084106920422839,-169.61373259707165,6722.082328796387
559,190.0,-200.0,275.9,268.70057685088807,-282.842712474619,390.1815218587369,-46.5,0.04155241051249839,0.021349605359906713,0.05349808899380387,0.058763982496069594,0.0301929014512934,0.07565772301608024,0.000281568889441073,0.00010101402576295837,-173.16683521164953,6768.606948852539
560,190.0,-210.0,283.2,268.70057685088807,-296.98484809834997,400.5052808640605,-47.9,0.04155241040137911,0.02030768897869797,0.05348729245159765,0.0587639823389232,0.0287194091741293,0.07564245439966547,0.00028151206553472444,0.00010116534010800541,-176.66553882709704,6814.520835876465
561,190.0,-220.0,290.7,268.70057685088807,-311.1269837220809,411.11188258185877,-49.2,0.04155241048919958,0.019267022235837934,0.05347035690095426,0.058763982463120104,0.027247684152466003,0.07561850391425934,0.000281422931057654,0.00010129721933346204,-180.10749442257654,6859.721851348877
562,190.0,-230.0,298.3,268.70057685088807,-325.2691193458119,421.8599056558943,-50.4,0.041552410758368324,0.018227905363487493,0.053447890829935174,0.05876398284378219,0.025778150978697296,0.07558673209193091,0.00028130468857860615,0.000101410893021221,-183.49140379050021,6904.067230224609
563,190.0,-240.0,306.1,268.70057685088807,-339.4112549695428,432.89077144240446,-51.6,0.0415524109519077,0.017190642683351565,0.05342028320174864,0.058763983117488205,0.0243112400287056,0.07554768900972456,0.0002811593852723613,0.00010150736778565057,-186.81697733737028,6947.435665130615
564,190.0,-250.0,314.0,268.70057685088807,-353.5533905932738,444.06305858515185,-52.8,0.04155241137639415,0.016155656913539134,0.053388009611098575,0.0587639837178027,0.0228475491161737,0.07550204726012076,0.0002809895242689399,0.00010158701785142006,-190.08492776315774,6989.689159393311
565,190.0,-260.0,322.0,268.70057685088807,-367.6955262170047,455.37676708413665,-53.8,0.04155241115832624,0.015123311463417055,0.05335165680095885,0.058763983409408097,0.0213875921795569,0.07545063662299079,0.00028079819368925714,0.00010165038344195839,-193.29650577028985,7030.677032470703
566,190.0,-270.0,330.2,268.70057685088807,-381.8376618407357,466.973318295596,-54.9,0.04155241056285479,0.014093844126995055,0.05331165968888033,0.058763982567284295,0.0199317055103688,0.07539407216463359,0.0002805876825730544,0.0001016983942068879,-196.45285207952548,7070.269966125488
567,190.0,-280.0,338.4,268.70057685088807,-395.9797974644666,478.5698695070554,-55.8,0.041552410486474525,0.013067388884014196,0.0532683697086802,0.05876398245926629,0.0184800785845763,0.0753328508875197,0.00028035984057200105,0.0001017322200087869,-199.55496998157548,7108.351898193359
568,190.0,-290.0,346.7,268.70057685088807,-410.1219330881976,490.30784207475205,-56.8,0.041552410611401,0.012043938921587475,0.05322195700196532,0.058763982635939,0.017032701767302198,0.07526721340821707,0.0002801155631682385,0.00010175335065452938,-202.60266779753434,7144.834136962891
569,190.0,-300.0,355.1,268.70057685088807,-424.26406871192853,502.1872359986861,-57.7,0.04155241033961149,0.011023535095679679,0.053172514358065706,0.0587639822515706,0.015589632837605996,0.07519729095065465,0.0002798553387266616,0.00010176291747977272,-205.59433857325564,7179.637813568115
570,200.0,-10.0,200.2,282.842712474619,-14.142135623730951,283.12555518709365,-2.9,0.04127262902858514,0.04034950172034646,0.05287201083848797,0.058368311727018604,0.057062812567910494,0.07477231479772697,0.00026436005419243987,9.231273082386802e-05,-104.2764664285556,5861.964321136475
571,200.0,-20.0,201.0,282.842712474619,-28.284271247461902,284.2569260369921,-5.7,0.041272627655312276,0.03941860842368475,0.05312147670853538,0.0583683097849175,0.055746330642649305,0.07512511281449721,0.0002656073835426769,9.270096158137639e-05,-108.40067896862666,5893.904399871826
572,200.0,-30.0,202.2,282.842712474619,-42.42640687119285,285.9539823118398,-8.5,0.04127262935668395,0.038479144827250227,0.05335701339207304,0.0583683121910204,0.0544177284832158,0.07545821198679256,0.0002667850669603652,9.311615098112415e-05,-112.53283902945228,5926.569938659668
573,200.0,-40.0,204.0,282.842712474619,-56.568542494923804,288.4995667241114,-11.3,0.041272629125197274,0.03753039744946195,0.05357816699039521,0.0583683118636488,0.053075997074281706,0.07577097040490738,0.00026789083495197606,9.355579189338319e-05,-116.67058540617893,5960.036945343018
574,200.0,-50.0,206.2,282.842712474619,-70.71067811865476,291.6108365613322,-14.0,0.041272628354048685,0.03657192633892398,0.05378443661874666,0.05836831077308,0.051720514230616105,0.07606267971082767,0.0002689221830937333,9.401404030249416e-05,-120.81071985477422,5994.371128082275
575,200.0,-60.0,208.8,282.842712474619,-84.8528137423857,295.2877918235023,-16.7,0.04127262847428667,0.03560385821008989,0.05397547389970372,0.0583683109431222,0.0503514591535178,0.07633284722447602,0.0002698773694985186,9.447950440327966e-05,-124.94809312725206,6029.598045349121
576,200.0,-70.0,211.9,282.842712474619,-98.99494936611666,299.6718538668589,-19.3,0.04127262914977129,0.03462675587967345,0.05415102839728234,0.058368311898401706,0.048969627786016504,0.0765811187758873,0.0002707551419864117,9.494104671568348e-05,-129.0753339790738,6065.714359283447
577,200.0,-80.0,215.4,282.842712474619,-113.13708498984761,304.6216013351647,-21.8,0.04127262915193645,0.0336411742603296,0.05431100477414811,0.0583683119014637,0.0475758048931148,0.07680735953771017,0.00027155502387074055,9.539318614508558e-05,-133.18751807603746,6102.705764770508
578,200.0,-90.0,219.3,282.842712474619,-127.27922061357856,310.1370342284198,-24.2,0.041272629370824036,0.03264764927431888,0.05445554225926786,0.058368312211017494,0.0461707483833419,0.07701176640943783,0.0002722777112963393,9.583311218339062e-05,-137.2845095600053,6140.539455413818
579,200.0,-100.0,223.6,282.842712474619,-141.4213562373095,316.2181525466241,-26.6,0.04127262968117908,0.03164681794638979,0.054584852854726036,0.058368312649925806,0.0447553591457367,0.07719463920729332,0.0002729242642736302,9.62581173478929e-05,-141.36586137898814,6179.1704177856445
580,200.0,-110.0,228.3,282.842712474619,-155.56349186104046,322.86495628977764,-28.8,0.041272630056789106,0.030639410344769396,0.05469912046968549,0.058368313181118604,0.04333066965268739,0.07735623801810901,0.00027349560234842744,9.666563374563373e-05,-145.42761178723663,6218.549346923828
581,200.0,-120.0,233.2,282.842712474619,-169.7056274847714,329.79460274540577,-31.0,0.04127262955984549,0.029626005923921117,0.054798358983786696,0.0583683124783342,0.0418974993765549,0.07749658247066069,0.0002739917949189335,9.705519696603642e-05,-149.46277789829807,6258.647918701172
